"Attr1","Attr2","Attr4","Attr5","Attr8","Attr9","Attr15","Attr18","Attr20","Attr21","Attr27","Attr28","Attr29","Attr32","Attr34","Attr39","Attr41","Attr45","Attr47","Attr55","Attr57","Attr60","Attr61","class"
0.018724,0.7433,0.97808,-172.43,0.34535,0.87707,6592.8,0.018724,121.67,1.029,0,-0.058637,4.0613,403.87,0.89941,0.031049,1.1047,0.064044,159.62,-186.71,0.07294,3,2.0499,"0"
0.41828,0.46395,2.0035,39.083,1.1554,1.2437,393.53,0.41828,42.195,0.83229,2.2455,6.6073,4.0763,92.228,0.88867,0.18055,0.035946,1.5845,52.477,5550.3,0.7803,8.6503,4.2264,"0"
0.20638,0.91282,0.3777,-98.044,0.095518,2.0448,741.82,0.20638,0.92383,1.0943,4.6651,-0.57771,2.1134,136.54,2.0128,0.10145,0.067585,39.876,1.0281,-55.538,2.367,395.09,10.743,"0"
0.97035,0.37396,1.2046,10.816,1.6741,2.572,131.85,0.97035,1.7494,1.1,95.333,0.10432,3.8476,73.601,4.1885,0.39102,0.011939,78.716,2.8726,455.01,1.55,208.65,9.7762,"0"
-0.05673,0.33853,2.0587,-2.1246,1.8962,0.93002,-5336.2,-0.055837,137.48,0.6336,-0.66242,1.1827,5.3148,118.91,-0.20334,-0.071227,-0.30783,-0.15584,127.86,73989,-0.088377,2.6549,7.1904,"0"
0.085812,0.58802,0.95324,-526.37,0.70063,1.9943,394.08,0.085812,41.142,0.97729,0,-0.056067,3.9447,312.43,1.1116,0.0031986,0.04272,0.38173,125.52,-230.37,0.20829,8.8718,7.5773,"0"
-0.015279,0.2649,2.8998,-6.2001,2.7548,1.0425,7497.1,-0.0082923,19.263,0.85119,0.34226,2.1709,5.354,122.15,0.10228,0.032829,0.18038,-0.35079,20.083,113700,-0.020937,18.948,7.8813,"0"
0.031113,1.0828,0.71549,-115.35,-0.1677,1.0578,7205.9,0.031113,45.379,0.81948,0.35953,-1.3677,5.3103,236.48,0.055492,0.033989,0.4247,0.14156,48.002,-62942,-0.17134,8.0433,4.6509,"0"
0.039419,0.45265,3.0581,-113.64,1.2092,0.47395,3014.3,0.039419,500.28,0.67253,2.5734,2.4634,3.922,227.9,0.90873,0.13211,0.19454,0.060681,576.43,4417,0.072019,0.7296,3.6007,"0"
0.0084759,0.74338,50.869,802.37,0.3452,0.25296,22645,0.011918,485.73,0,1.0669,10.805,4.3111,26.075,0.33938,0.0026546,-60.848,0.025178,487.02,18396,0.033029,0.75144,1.8431,"0"
0.16851,0.15103,5.0014,102.13,5.6214,1.5761,258.3,0.20449,50.615,1.0675,8.0318,2.47,3.9477,40.488,9.015,0.13617,0.022609,0.77102,58.594,5357.9,0.19849,7.2113,4.5398,"0"
0.022441,0.38359,1.7669,33.892,1.5812,1.0423,1372.7,0.029215,31.88,1.109,0.35848,0.91292,4.9319,86.251,0.1517,0.034393,0.096287,0.15185,33.23,25148,0.036999,11.449,4.7547,"0"
0.18625,0.35632,2.6857,103,1.7892,1.1121,516.95,0.23295,1.4626,0.86676,1.125,13.953,4.5093,62.656,0.65539,0.10117,0.046457,20.135,1.6266,19406,0.29216,249.55,2.9022,"0"
0.27025,0.17568,5.1827,62.225,4.6922,1.6803,172.15,0.33184,108.61,1.4485,148.07,8.2088,4.0558,47.033,7.7604,0.18862,0.016204,0.54051,133.86,8355.1,0.32785,3.3606,10.127,"0"
0.0091294,0.68604,0.82831,-135,0.45765,1.1859,24134,0.0091294,59.383,0.94242,0,-0.21795,4.2901,244.6,1.3459,0.0086459,18.353,0.047319,76.265,-2071.9,0.029078,6.1465,4.5023,"0"
0.027057,1.4132,0.46289,-71.655,-0.29239,3.919,4313.4,0.027057,0,0.64139,1.5713,-2.1196,2.7906,131.52,2.7416,0.011389,0.34363,0.261265,0,-462.96,-0.065481,9.9521,6.363,"0"
0.043325,0.42995,1.3599,25.2,1.3107,1.0106,971.24,0.050682,4.3442,0.76149,0.35091,0.36787,4.0079,79.788,0.15966,0.034721,0.078729,1.8411,4.3904,1567.6,0.076881,84.02,8.5906,"0"
-0.03559,0.95858,0.74953,-117.53,-0.059735,1.0096,-114390,-0.033935,67.833,1,0.26278,-0.79245,4.4025,186.21,0.050427,0.026027,0.39784,-0.10311,68.487,-5938.6,0.62154,5.3809,7.8898,"0"
0.027318,0.47593,1.6291,10.374,1.0536,1.019,2604.3,0.037718,37.27,0.88293,0.23023,1.1453,4.0562,77.387,0.10474,0.022595,0.19848,0.12126,37.977,3286.9,0.054478,9.7933,4.6742,"0"
0.027454,0.68794,1.2672,-96.461,0.37434,0.95746,3145.8,0.038055,151.84,0.87495,0.66856,0.4549,4.163,208.65,0.091672,0.069826,0.21575,0.073069,145.39,2097,0.10661,2.4038,3.7133,"0"
0.29033,0.67005,1.76,6.8335,0.49243,2.5781,659.48,0.3285,48.618,1.263,10.792,4.1319,3.4176,85.001,3.2967,0.14318,0.055264,0.84546,56.742,1022.6,0.87991,7.5075,8.9113,"0"
-0.05407,0.40765,3.3552,61.541,1.4531,1.375,-3096.3,-0.05407,119.68,0,-1.917,45.762,3.5106,76.24,3.4474,-0.022036,-0.14419,-0.11993,117.1,2240.2,-0.09128,3.0498,2.8402,"0"
0.18528,0.17744,4.3559,42.131,4.6378,1.949,230.85,0.23095,65.326,0.75398,14.492,1.925,3.8978,34.781,9.6965,0.11722,0.020586,0.53113,74.001,4348.7,0.22514,5.5873,10.121,"0"
0.007482,0.72109,1.1441,-64.543,0.38678,1.2943,4017.1,0.007482,63.607,0.96602,0.92353,0.10195,4.4612,141.49,1.3986,0.22081,0.056537,0.033172,81.632,1629.6,0.026826,5.7384,7.1319,"0"
0.023679,0.22221,4.3471,-561.36,3.5003,0.58159,166.8,0.023679,32.523,0.96016,0,21.845,4.0196,3911.4,0.093316,0.011353,0.016013,0.45692,912.21,7781.3,0.030444,11.223,1.5888,"0"
0.17159,0.42267,2.0536,28.393,1.3294,1.1224,648.59,0.21283,39.166,1.0794,1.5194,0.86889,4.3595,93.631,0.42905,0.13537,0.067334,1.1937,43.961,7380.9,0.30538,9.3193,3.6748,"0"
0.17159,0.42267,2.0536,28.393,1.3294,1.1224,648.59,0.21283,39.166,1.0794,1.5194,0.86889,4.3595,93.631,0.42905,0.13537,0.067334,1.1937,43.961,7380.9,0.30538,9.3193,3.6748,"0"
0.005998,0.26209,3.4102,15.828,2.5353,1.0052,1813.4,0.010455,78.807,0.74806,-0.00073069,0.40481,4.9246,39.379,-0.00027596,-7.2695e-05,0.20407,0.027921,79.213,21637,0.0090264,4.6316,7.261,"0"
-0.1159,1.4498,0.51379,-221.5,-0.31026,0.79175,-41706,-0.1159,46.738,1.947,-16.179,-0.64064,3.8755,311.12,0.63578,-0.16422,-1.5166,-1.1432,40.145,-2867.7,0.25766,7.8095,3.3996,"0"
0.0060297,0.91705,1.3676,310.78,0.090456,1.4357,527.17,0.0060297,106.11,0,0,5.392,2.8272,664.81,0.417,0.0057252,0.048605,0.014446,398.39,171.95,0.072689,3.4398,2.9705,"0"
0.017178,0.31729,2.3181,54.844,1.9726,1.0316,1832.1,0.013903,52.437,1.1607,0.12805,1.448,4.2774,84.12,0.05424,0.012412,0.15682,0.08624,54.095,7733.4,0.027446,6.9607,2.7465,"0"
0.052387,0.57336,1.6695,-24.498,0.74412,1.6651,2622.5,0.065497,100.67,0.9659,2.2118,3.8421,3.3815,129.58,2.6646,0.082493,0.14335,0.11407,109.72,874.13,0.12279,3.6257,5.2288,"0"
0.19592,0.14467,6.6109,198.77,5.9121,1.2793,205.58,0.23741,68.514,0.56335,119.65,18.629,3.7654,50.074,7.2892,0.17568,0.019587,0.81589,83.115,4729.6,0.22906,5.3274,3.7729,"0"
-0.18174,0.079806,11.125,197.67,11.53,1.2701,-201.1,-0.18174,5.067,2.6828,1.0669,7.2044,2.151,19.73,18.5,-0.16248,-0.018113,-10.308,4.3588,114.39,-0.19751,72.035,2.8993,"0"
-0.51791,0.01457,34.902,31.699,67.635,5.0975,-13.854,-0.51791,0,0.30628,-7.895,1.005,2.0461,0.9586,380.76,-0.088309,-0.0014914,0.261265,0,54.921,-0.52557,9.9521,10.751,"0"
0.075314,0.050002,13.548,118.08,18.428,1.0785,111.76,0.096291,55.292,1.0186,0.78329,1.9449,4.3412,13.837,2.0662,0.072627,0.0096514,0.3495,59.633,13763,0.081738,6.6013,7.5118,"0"
0.10275,0.541,1.531,-10.586,0.84842,1.9303,1151.2,0.11819,30.278,1.1484,6.6367,0.93164,3.764,97.093,3.3074,0.073032,0.094058,0.64168,32.664,1467.7,0.22386,12.055,4.8442,"0"
-0.12322,0.24123,3.632,90.055,3.1454,1.3925,-1084,-0.12322,67.119,0.75012,-12280,5.1267,3.0699,57.347,6.3648,-0.10258,-0.085617,-0.4812,60.874,745.77,-0.16239,5.4381,2.517,"0"
0.26041,0.27933,2.4448,45.162,2.58,1.5659,292.06,0.26041,38.645,0.98261,38.864,0.70763,3.9213,62.544,4.6566,0.16931,0.026811,1.5708,46.522,2686.7,0.36134,9.445,5.3536,"0"
0.015211,0.72184,1.2938,-6.7709,0.37737,1.0728,4048.7,0.022155,42.092,0.73396,0.72496,0.60125,4.6411,132.41,0.15531,0.067575,0.15308,0.079507,45.158,7212.8,0.055841,8.6714,3.1613,"0"
0.093736,0.61302,1.161,-21.916,0.63127,1.6727,1379.3,0.1113,34.732,1.0728,2.8308,0.16174,3.6139,107.75,2.5623,0.060934,0.1191,0.58892,36.986,306.92,0.24222,10.509,4.5065,"0"
0.04672,0.40479,2.2372,55.228,1.4704,2.3846,1470,0.060209,22.212,0.91707,6.3055,5.2839,4.1877,63.63,5.7342,0.026617,0.12772,0.32195,22.819,7712.4,0.078494,16.432,3.8961,"0"
0.13019,0.84769,0.89311,-90.645,0.17967,1.9512,2079.7,0.13019,56.711,1.3171,0.06954,-0.21494,4.6685,170.83,1.8128,0.006794,1.4698,0.42945,72.008,-3583.7,0.8548,6.4362,5.9251,"0"
0.19055,0.10352,6.7322,-0.061387,8.5549,1.1532,180.33,0.19055,206.55,0.97317,2.0513,1.958,4.1734,41.791,1.7916,0.17788,0.016646,0.32294,238.19,8845.7,0.21516,1.7671,15.133,"0"
0.30464,0.20286,7.9338,82.466,3.9296,3.2465,180.55,0.3822,16.342,0.91553,505.02,10.429,3.8295,14.787,14.151,0.11578,0.01652,2.0959,18.482,5445.1,0.38217,22.335,5.8189,"0"
0.027888,0.45112,1.6235,13.537,1.2167,1.2428,3286.9,0.035623,60.65,0.84023,1.0759,0.75745,3.5863,127.93,2.5851,0.061679,0.24015,0.13504,64.637,983.11,0.050809,6.0181,3.0619,"0"
0.4202,0.35362,2.698,104.16,1.5874,1.254,238.52,0.52033,4.7107,0.5508,2.5386,13.075,3.8845,65.271,1.4196,0.20245,0.022237,13.13,5.907,4602.4,0.74857,77.483,5.0386,"0"
-0.096402,0.53597,0.96272,-87.635,0.86578,0.70655,-2683.2,-0.11935,73.118,0.89517,-1.7663,-0.018748,4.0922,156.11,1.478,-0.12119,-0.5982,-0.68111,65.215,-156.19,-0.20775,4.9919,5.4584,"0"
0.19457,0.021145,22.533,70.297,46.292,0.77756,26.623,0.24239,1.7019,0.78726,454.78,0.86971,3.6878,14.314,25.499,0.30658,0.0025414,53.669,2.4543,2219,0.19878,214.47,7.2132,"0"
-0.013575,0.22828,2.2221,95.189,3.3806,0.83064,2015.2,-0.013575,47.749,1.0152,0,0.40297,4.952,146.11,2.0825,0.048491,0.13855,-0.12493,83.432,20823,-0.01759,7.6442,2.7639,"0"
0.012888,0.21801,3.6554,69.713,3.5869,1.0319,861.92,0.03157,48.023,0.77919,0.30084,0.8855,4.6262,45.669,0.16574,0.029153,0.073979,0.079031,49.557,16875,0.016481,7.6005,4.2515,"0"
0.025721,0.6575,2.0554,7.2525,0.5209,0.75875,7220.7,0.025721,81.405,0,0,0.28644,4.2402,119.97,0.80615,0.022022,2.9165,0.152,116.53,3196.5,0.0751,4.4838,4.4148,"0"
0.1064,0.34654,1.5342,24.342,1.8857,1.2153,815,0.13257,17.202,0.92293,6.9855,0.36421,3.8079,112.96,3.1072,0.11404,0.071658,1.8576,19.416,1143.7,0.16282,21.219,3.2724,"0"
0.11821,0.6327,0.86024,-39.905,0.58052,0.89636,1343.9,0.11821,19.262,0.96614,10.674,-0.050964,4.0665,117.94,1.3577,0.041646,0.11506,2.4989,20.099,-452.16,0.32183,18.949,6.5891,"0"
0.0061085,0.37321,1.8776,14.474,1.6795,0.87082,3320.9,0.0078752,97.971,0.91032,1.1101,0.58059,5.056,176.23,1.738,0.29822,0.13791,0.026134,131.53,1.8776,0.0097458,3.7256,3.6721,"0"
0.097146,0.16184,4.9159,95.825,4.832,1.1425,350.07,0.13571,28.369,0.72968,1.2585,3.1005,4.8908,35.322,1.3005,0.11016,0.02185,0.65415,32.412,49285,0.12423,12.866,3.2409,"0"
-0.13533,0.62331,1.1181,-7.2114,0.57978,0.91111,-1713.9,-0.16622,24.437,0.60351,-0.90705,0.24284,5.3958,135.71,-0.24396,-0.099555,-0.17281,-1.3233,22.265,18309,-0.37447,14.936,2.6084,"0"
0.74922,0.22323,2.9345,44.282,3.4797,3.0052,79.801,0.92852,20.22,1.5466,35.85,1.0744,3.756,37.484,9.2123,0.31571,0.0071036,4.5004,29.549,2329.4,0.96453,18.052,11.296,"0"
0.026219,0.76789,1.1112,-43.47,0.30228,1.9296,4403,0.026219,52.879,1.1179,1.876,0.14015,3.8896,98.771,2.5272,-0.0057163,0.35061,0.093792,52.578,452.64,0.11296,6.9026,7.1926,"0"
0.070067,0.42752,1.4018,-51.669,1.206,1.0531,1161.7,0.089651,86.448,1.2774,1.1939,0.17891,4.1994,106.29,0.2629,0.11337,0.089485,0.29839,91.04,1743.6,0.1359,4.2222,7.6031,"0"
0.091954,0.33103,1.9754,-2.3314,2.0208,1.0733,804.05,0.11073,92.688,1.079,12.685,0.62328,4.3233,105.05,2.9646,0.08562,0.072352,0.33739,101.37,5800.2,0.13746,3.9379,5.144,"0"
-0.0014045,0.4627,1.9505,64.996,1.1612,1.5763,10415,-0.0014045,37.443,0.75789,0.76582,4.5107,3.4229,109.75,3.3258,0.023764,0.27538,-0.0086856,38.355,1164.6,-0.002614,9.7481,2.3006,"0"
0.11918,0.54247,3.5586,0.44583,0.84344,1.6783,1127.9,0.15557,87.575,1.0975,3.6362,0.9244,3.7925,40.001,2.6588,0.14058,0.077424,0.29598,101.9,2508.4,0.26049,4.1678,29.138,"0"
-0.041579,0.53838,1.1253,-80.207,0.85743,1.0499,31382,-0.040961,66.153,0,-0.53721,0.088196,4.753,189.82,1.4201,0.2807,0.54571,-0.21851,90.841,1.1253,-0.090073,5.5175,4.8458,"0"
-0.034192,0.23343,4.284,80.924,3.284,0.95632,-2491.8,-0.034192,196.35,0.83323,-30.3,0.45993,2.7019,84.919,4.2982,-0.049143,-0.22401,-0.066464,187.15,385.85,-0.044603,1.8589,2.3547,"0"
0.17684,0.38526,2.6675,145.97,1.5956,1.336,634.89,0.21748,43.947,0.77635,24.016,32.195,2.987,120.41,2.8936,0.1656,0.057089,1.0993,52.668,595.13,0.28766,8.3055,5.083,"0"
-0.14154,0.33537,0.51346,-198.04,1.9818,0.31475,-950.84,-0.14154,95.071,0,-2.7424,-0.16844,3.5868,249.79,1.2879,-0.36462,-0.11682,-1.7265,69.278,0.51346,-0.21297,3.8392,5.8984,"0"
0.0037956,0.7165,1.2816,-27.464,0.39568,2.433,24421,0.0037956,57.564,1.1004,0.40334,2.2841,3.1433,107.11,3.3856,0.0029847,1.613,0.0098918,57.736,278.75,0.013388,6.3408,4.6788,"0"
0.054337,0.52925,1.021,-53.5,0.78415,1.094,1209.5,0.077935,47.71,1.5338,0.7837,0.022755,4.2306,166.02,0.16737,0.071637,0.10213,0.33619,52.194,183.85,0.13093,7.6505,3.6635,"0"
0.010234,0.30083,3.0595,31.984,2.3242,1.1131,2413.6,0.010234,107.51,0.81127,0,1.1638,4.5001,69.56,3.612,0.0013725,0.28441,0.031215,110.14,13489,0.014638,3.3951,3.9015,"0"
0.015834,0.643,0.71357,-77.226,0.55521,1.2225,1899.2,0.021209,36.308,0.78666,1.5482,-0.17365,4.4459,123.25,1.9491,-0.025158,0.14077,0.1302,35.417,-3383.8,0.044352,10.053,7.1955,"0"
0.020903,0.68625,1.0685,-139.86,0.44528,1.0531,6460.3,0.024673,150.9,1.1505,0.22041,0.12837,4.5099,298.31,0.024533,0.020929,0.72931,0.062855,158.91,1382.9,0.068406,2.4189,3.1307,"0"
1.8238,6.0574,0.17322,-41.643,-0.83491,49.092,475.24,1.8238,0,0.45274,1.5785,0.45993,2.7269,47.785,7.2797,0.10178,0.025872,0.261265,0,-2545,-0.36062,9.9521,52.518,"0"
0.049359,0.14268,8.704,154.63,6.0087,0.75848,377.5,0.0623,55.632,1.0177,564.02,1.0116,3.8414,30.913,5.0707,0.046134,0.0373,0.42696,58.322,3276.1,0.057574,6.561,2.5156,"0"
0.11454,0.3289,1.661,-11.601,2.0404,1.9443,454.3,0.154,50.019,0.78195,11.828,0.4792,3.2712,66.452,5.4927,0.070856,0.039389,0.42988,53.833,405.97,0.17067,7.2973,9.7869,"0"
-0.12175,0.21229,4.1677,130.17,3.7104,1.5331,-2240.4,-0.12175,51.373,0.57305,0,3.4328,3.0384,62.107,5.4382,0.00079421,0.081189,-0.56422,68.22,679.74,-0.15456,7.1048,3.7929,"0"
0.080456,0.63041,1.6365,-56.67,0.58626,3.7283,1632.1,0.10369,88.189,0.99123,11.893,2.8225,2.8675,54.001,5.758,0.026379,0.14657,0.089316,90.579,251.93,0.21769,4.1388,70.495,"0"
-0.14521,0.053488,13.88,107.67,17.696,1.6664,-236.82,-0.14521,31.366,0.71542,-0.70071,2.6745,2.6654,10.557,34.573,-0.10973,-0.026198,-1.014,28.265,318.85,-0.15342,11.637,11.609,"0"
0.23823,1.4038,0.85434,-82.512,-0.28763,2.7148,1818.5,0.23823,51.797,0.95334,9.7177,-2.037,3.5986,159.36,1.7623,0.08873,0.16378,0.61836,56.84,-624.36,-0.59001,7.0468,7.2884,"0"
0.090123,0.29446,2.8355,91.581,1.8779,1.118,874.8,0.1131,61.557,0.68006,1.0692,2.6001,4.5538,88.411,0.42327,0.095635,0.072031,0.41004,68.819,18551,0.16298,5.9295,2.8903,"0"
0.12517,0.63765,0.48587,-144.89,0.56825,1.325,1334,0.16465,37.419,1.1609,156.71,-0.475,3.7862,199.15,1.8328,0.11795,0.12626,0.9215,42.423,-2003.9,0.34544,9.7544,17.878,"0"
0.12788,0.13207,5.3073,130.56,6.5386,1.1417,233.08,0.15385,67.097,1.0294,1.5226,1.9009,4.046,50.95,1.0906,0.13336,0.022041,0.6441,76.608,6323.1,0.14809,5.4398,5.9111,"0"
0.16312,0.016945,54.424,96.659,58.014,1.2585,34.164,0.16312,177.45,0.68827,217.79,11.143,4.359,5.6195,64.729,0.12844,0.0031553,0.26661,203.6,20617,0.16593,2.057,4.7464,"0"
0.029646,0.53867,1.0017,-15.66,0.82924,1.0074,3939.4,0.022617,15.54,0.91485,0.061899,0.001984,5.1644,45.177,0.049988,0.0061444,0.32663,0.1589,15.655,133.44,0.06637,23.488,13.73,"0"
-0.11085,0.21481,2.4714,-37.162,3.6457,0.88313,-924.17,-0.11033,156.53,0.88068,-1.0502,0.66334,4.0181,71.727,-0.5305,-0.11892,-0.079832,-0.26974,138.24,3271.3,-0.14155,2.3318,13.259,"0"
0.060538,0.33059,1.7138,15.239,1.8569,1.0688,1137.5,0.076292,52.437,1.015,0.59924,0.54443,4.5515,100.93,0.2167,0.056064,0.10716,0.32978,56.047,8401.3,0.098615,6.9607,6.6562,"0"
0.022343,0.50826,2.0545,1.3602,0.9675,1.5269,1654.2,0.031212,88.068,0.8721,1.8066,1.4868,4.6829,89.592,2.9003,0.034569,0.1134,0.060645,91.222,18385,0.045436,4.1445,4.2921,"0"
0.22355,0.38538,2.6007,293.77,1.5948,0.9008,513.23,0.26927,54.818,1.045,2.8628,36.394,3.7156,238.15,1.5038,0.35665,0.042805,1.6524,85.208,3144.4,0.36372,6.6583,1.2787,"0"
-0.035037,0.55814,1.4584,-31.884,0.78038,1.033,8728.1,-0.038781,60.981,0.83691,0.085627,0.27666,4.1493,70.556,0.025474,0.0082894,0.24037,-0.12226,62.992,2075.2,-0.08044,5.9854,9.7225,"0"
-0.056386,0.36989,2.16,54.095,1.6624,0.99611,-3029.3,-0.06259,59.761,0.78201,-0.47735,2.1346,4.7673,98.71,-0.17651,-0.047921,-0.25727,-0.25277,59.529,25112,-0.091701,6.1076,3.6988,"0"
0.077056,0.23937,3.7182,120.41,2.9539,1.1173,714.92,0.098811,64.99,1.0227,0.78761,5.6883,4.1811,71.343,0.40119,0.070489,0.065894,0.31766,72.617,9830.8,0.10898,5.6162,2.8281,"0"
0.0011796,0.49473,1.2506,-56.25,1.0213,0.84391,4232.5,0.0030284,90.205,1.0253,0.59637,0.18342,4.9739,163.45,1.7249,-0.011178,0.32272,0.0056558,89.208,9017.9,0.0023346,4.0463,3.7642,"0"
0.12635,0.10678,4.9421,152.77,8.3649,0.7775,247.47,0.15447,64.958,0.95588,124.15,0.84907,4.23,58.935,6.051,0.16895,0.027648,0.91316,78.164,6984.9,0.14146,5.619,3.7715,"0"
0.25548,0.57684,0.95972,-55.295,0.73359,1.315,749.26,0.25548,33.955,0.88631,3.1775,-0.048306,4.2079,238.17,0.47065,0.24164,0.06385,2.4443,44.651,-362.47,0.60374,10.75,2.7403,"0"
-0.39087,1.3496,0.67569,-196.71,-0.26624,0.83612,-1399.4,-0.39087,145.51,0.67685,-1.7329,-4.9679,3.8494,224.59,-0.28163,-0.20726,-0.13004,-0.53464,121.67,-3094.1,1.0878,2.5084,17.534,"0"
-0.085715,1.0834,1.1703,-48.183,-0.076954,0.50088,-5991.1,-0.085598,93.474,0,-0.41281,0.099006,4.4794,232.8,0.50077,-0.083124,-2.2156,-0.66822,86.3,1776.9,1.0281,3.9048,2.2972,"0"
0.079115,0.85113,0.91102,-188.38,0.15903,0.98769,2688,0.067489,154.51,1.0414,-0.53337,-0.33131,4.0481,279.79,-0.069304,-0.054002,-2.5666,0.17109,152.61,-842.62,0.58448,2.3622,3.9887,"0"
-0.10878,0.91609,1.075,21.699,0.091601,0.95922,-3641.2,-0.10878,0,4.5137,-101.34,4.0478,2.5211,304.87,1.1951,-0.14135,-0.27671,0.261265,0,22.777,-1.2963,9.9521,0.98567,"0"
0.11104,0.67652,1.4781,61.167,0.47814,2.0551,1800.8,0.13712,0,0.78501,3.2048,0.45993,2.5096,129.7,2.8141,0.073595,0.16052,0.261265,0,104.59,0.34326,9.9521,3.7567,"0"
0.30976,0.25083,2.9157,122.14,2.9867,1.8047,214.81,0.41762,0,1.2673,37.981,1.7828,3.9724,64.761,5.6311,0.21734,0.020825,0.261265,0,4504.8,0.41348,9.9521,8.5933,"0"
0.092156,0.67899,0.69824,-81.657,0.47279,1.3445,1651.6,0.10989,24.312,1.0257,6.7808,-0.33813,5.1507,178.56,1.8926,0.044194,0.32114,1.0291,25.436,-26840,0.28708,15.013,4.4532,"0"
-0.026086,0.41391,1.4016,-31.772,1.416,0.98766,-16976,-0.014563,47.03,0.89045,-0.22318,0.38665,5.0524,175.25,-0.046021,-0.022596,-1.0167,-0.24017,46.449,18566,-0.044509,7.7611,2.528,"0"
-0.032333,0.87468,1.2091,-16.081,0.14328,1.0204,20695,-0.024907,36.499,0.92729,0.18124,0.24021,5.3125,101.95,0.035669,0.017762,0.40201,-0.18408,37.244,20650,-0.258,10,4.3773,"0"
0.048387,0.54303,1.9877,-16.2,0.79024,1.0362,1851.8,0.066674,71.228,0.80805,0.35179,1.5946,4.34,59.701,0.15192,0.033949,0.14531,0.10204,73.806,8288.5,0.11276,5.1244,9.7461,"0"
0.22947,0.13958,4.3668,70.886,6.1468,1.324,160.18,0.28353,72.888,1.1521,3.3117,0.81519,4.3144,49.547,2.0571,0.25013,0.014267,1.001,96.505,8173.3,0.26746,5.0077,11.513,"0"
0.068771,0.58031,1.677,150.91,0.69758,1.1432,3090.8,0.059097,81.068,1.1608,1.1823,2.088,4.8294,360.99,0.10294,0.10342,0.27583,0.53607,92.68,22838,0.16988,4.5024,0.86649,"0"
0.09427,0.54996,1.5933,-17.089,0.75969,1.1008,1068.2,0.11947,61.551,1.0698,1.0779,0.42536,4.7261,88.965,0.26911,0.097918,0.083534,0.36986,67.757,10567,0.22564,5.9301,5.9347,"0"
0.04977,0.69866,1.1545,-1.784,0.42752,1.0354,3699.8,0.062881,21.986,1.8863,0.47376,0.47687,4.6962,181.76,0.092105,0.045755,0.3263,0.5875,22.765,5191.8,0.16663,16.602,2.6907,"0"
0.0054052,0.86405,0.52026,-143.63,0.14968,1.0223,6825.6,0.0054052,47.194,2.7786,0.19538,-0.23447,4.7952,184.61,0.017421,0.019111,0.50861,0.053077,48.247,-11665,0.041793,7.7341,8.8737,"0"
-0.29863,1.0501,1.1361,-72.12,-0.047695,1.5426,-1327.6,-0.29863,100.23,0.56763,-2.7755,8.8886,2.8052,203.57,1.4829,-0.0094132,-0.16642,-0.70497,99.294,75.5,5.9626,3.6417,3.0366,"0"
0.00053407,0.93063,1.0734,-37.897,0.07454,1.3714,510900,0.00053407,57.899,0.98509,-1525.9,63.244,3.9676,238.47,1.5306,-0.03865,-0.49892,0.002455,55.745,633.83,0.0076989,6.304,2.143,"0"
0.10243,0.2481,3.7807,103.27,2.9255,1.1462,503.35,0.13032,79.35,0.98469,1.4321,1.4701,4.8537,68.666,0.54092,0.12493,0.044381,0.43864,90.954,35005,0.14113,4.5999,2.5068,"0"
-0.058109,1.0616,0.85821,-89.095,-0.05805,0.99601,-8549.1,-0.048695,75.434,1.0684,-0.031928,-1.6932,4.588,95.279,-0.012231,-0.0032056,-3.6297,-0.069413,75.133,-5829.3,0.94291,4.8386,72.929,"0"
0.039273,0.1164,4.1085,70.769,7.4197,1.0525,334.66,0.051,32.463,1.0175,0.48911,0.69145,4.9709,32.921,0.54146,0.046469,0.027535,0.32557,34.168,33786,0.045472,11.244,10.457,"0"
-0.048797,0.68781,1.2667,-28.366,0.40376,0.97028,12777,-0.048797,50.163,0.9111,-0.19214,0.19691,4.6064,81.834,-0.047533,-0.019802,0.63252,-0.21505,48.672,4110.7,-0.17571,7.2763,6.8693,"0"
0.054505,0.40859,1.6127,16.601,1.3572,1.0672,880.61,0.068192,38.633,0.91735,0.91269,0.19117,4.3369,93.173,0.18163,0.085519,0.076597,0.59342,41.231,2762.4,0.098291,9.4479,3.6336,"0"
0.33202,0.062225,11.286,235.31,15.071,0.97775,61.969,0.33202,19.029,1.0052,385.94,1.5144,3.9808,30.449,10.656,0.32183,0.0058373,6.5134,28.06,5443.8,0.35405,19.181,6.1793,"0"
0.22242,0.46247,1.2263,-26.438,1.0731,1.1598,473.24,0.27659,37.357,1.0865,1.2944,0.23797,6.2697,87.288,0.53755,0.1116,0.046257,0.97556,43.327,193390,0.44819,9.7707,8.0913,"0"
0.11131,0.24218,3.0518,12.413,3.0614,1.1452,347.29,0.13809,41.269,0.88638,1.3616,0.22787,5.181,29.411,0.57876,0.1189,0.031029,0.83511,47.261,25819,0.15014,8.8445,36.04,"0"
0.17768,0.19932,4.3541,85.591,3.1433,1.1332,280.01,0.22433,41.238,1.1718,1.1793,5.0601,4.2201,41.442,1.0387,0.10407,0.02702,0.79048,46.734,11097,0.28359,8.851,6.4359,"0"
-0.035775,0.41216,1.473,-19.036,1.3575,0.96832,17165,-0.03647,65.829,1.0702,-0.24008,0.49616,4.546,95.787,-0.091484,-0.024794,1.7999,-0.13043,63.744,6852.8,-0.06394,5.5446,4.6036,"0"
